id,weight,height,gender,sport
1911,295.0,77.0,Male,Football
1912,238.0,73.0,Male,Football
1913,320.0,76.0,Male,Football
1914,210.0,73.0,Male,Football
1915,265.0,75.0,Male,Football
1916,190.0,72.0,Male,Football
1917,215.0,72.0,Male,Football
1918,175.0,69.0,Male,Football
1919,228.0,77.0,Male,Football
1920,215.0,72.0,Male,Football
1921,165.0,66.0,Male,Football
1922,199.0,73.0,Male,Football
1923,195.0,73.0,Male,Football
1924,210.0,74.0,Male,Football
1925,188.0,72.0,Male,Football
1926,205.0,73.0,Male,Football
1927,245.0,73.0,Male,Football
1928,190.0,71.0,Male,Football
1929,218.0,76.0,Male,Football
1930,260.0,76.0,Male,Football
1931,188.0,72.0,Male,Football
1932,242.0,74.0,Male,Football
1933,197.0,72.0,Male,Football
1934,265.0,76.0,Male,Football
1935,187.0,67.0,Male,Football
1936,210.0,72.0,Male,Football
1937,240.0,78.0,Male,Football
1938,165.0,66.0,Male,Football
1939,251.0,77.0,Male,Football
1940,191.0,69.0,Male,Football
1941,267.0,76.0,Male,Football
1942,190.0,74.0,Male,Football
1943,264.0,75.0,Male,Football
1945,230.0,72.0,Male,Football
1946,190.0,73.0,Male,Football
1947,190.0,70.0,Male,Football
1948,195.0,74.0,Male,Football
1949,267.0,78.0,Male,Football
1950,287.0,77.0,Male,Football
1951,258.0,77.0,Male,Football
1952,325.0,76.0,Male,Football
1953,181.0,71.0,Male,Football
1954,205.0,72.0,Male,Football
1955,246.0,71.0,Male,Football
1956,225.0,72.0,Male,Football
1957,205.0,71.0,Male,Football
1958,181.0,71.0,Male,Football
1959,290.0,77.0,Male,Football
1960,300.0,76.0,Male,Football
1961,175.0,72.0,Male,Football
1962,325.0,79.0,Male,Football
1963,215.0,74.0,Male,Football
1964,225.0,75.0,Male,Football
1965,197.0,71.0,Male,Football
1966,305.0,75.0,Male,Football
1967,283.0,76.0,Male,Football
1968,170.0,71.0,Male,Football
1969,208.0,72.0,Male,Football
1970,282.0,78.0,Male,Football
1971,175.0,70.0,Male,Football
1972,225.0,74.0,Male,Football
1973,170.0,70.0,Male,Football
1974,300.0,77.0,Male,Football
1975,263.0,76.0,Male,Football
1976,195.0,71.0,Male,Football
1977,171.0,70.0,Male,Football
1978,169.0,70.0,Male,Football
1980,242.0,78.0,Male,Football
1981,260.0,76.0,Male,Football
1982,252.0,76.0,Male,Football
1983,239.0,72.0,Male,Football
1984,157.0,67.0,Male,Football
1985,215.0,75.0,Male,Football
1986,160.0,69.0,Male,Football
1987,320.0,78.0,Male,Football
1988,250.0,74.0,Male,Football
1989,335.0,77.0,Male,Football
1990,235.0,75.0,Male,Football
1992,264.0,77.0,Male,Football
1993,305.0,78.0,Male,Football
1994,245.0,77.0,Male,Football
1995,250.0,75.0,Male,Football
1996,269.0,72.0,Male,Football
1997,190.0,74.0,Male,Football
1998,240.0,74.0,Male,Football
1999,280.0,79.0,Male,Football
2000,198.0,70.0,Male,Football
2001,300.0,80.0,Male,Football
2002,183.0,69.0,Male,Football
2003,239.0,75.0,Male,Football
2004,212.0,73.0,Male,Football
2005,189.0,73.0,Male,Football
2006,200.0,74.0,Male,Football
2007,305.0,77.0,Male,Football
2008,270.0,75.0,Male,Football
2009,190.0,73.0,Male,Football
2010,180.0,69.0,Male,Football
2011,268.0,76.0,Male,Football
2012,214.0,74.0,Male,Football
2013,222.0,70.0,Male,Football
2014,315.0,77.0,Male,Football
2015,215.0,74.0,Male,Football
2016,231.0,73.0,Male,Football
2017,265.0,78.0,Male,Football
2018,265.0,74.0,Male,Football
2019,230.0,75.0,Male,Football
2020,247.0,74.0,Male,Football
2021,225.0,74.0,Male,Football
2022,194.0,72.0,Male,Football
2023,300.0,74.0,Male,Football
2024,224.0,74.0,Male,Football
2025,253.0,74.0,Male,Football
2026,207.0,72.0,Male,Football
2027,160.0,69.0,Male,Football
2028,175.0,72.0,Male,Football
2029,233.0,79.0,Male,Football
2030,315.0,79.0,Male,Football
2031,209.0,73.0,Male,Football
2032,305.0,79.0,Male,Football
2033,230.0,74.0,Male,Football
2034,198.0,73.0,Male,Football
2035,310.0,76.0,Male,Football
2036,207.0,73.0,Male,Football
2037,180.0,68.0,Male,Football
2038,308.0,75.0,Male,Football
2039,205.0,72.0,Male,Football
2040,225.0,73.0,Male,Football
2041,306.0,76.0,Male,Football
2042,208.0,72.0,Male,Football
2043,220.0,75.0,Male,Football
2044,193.0,72.0,Male,Football
2045,200.0,74.0,Male,Football
2046,315.0,77.0,Male,Football
2047,191.0,71.0,Male,Football
2048,168.0,70.0,Male,Football
2049,261.0,76.0,Male,Football
2050,198.0,74.0,Male,Football
2051,255.0,76.0,Male,Football
2052,177.0,72.0,Male,Football
2053,180.0,68.0,Male,Football
2054,333.0,75.0,Male,Football
2055,170.0,70.0,Male,Football
2056,224.0,74.0,Male,Football
2057,225.0,75.0,Male,Football
2058,240.0,74.0,Male,Football
2059,205.0,74.0,Male,Football
2060,205.0,70.0,Male,Football
2061,253.0,73.0,Male,Football
2062,195.0,72.0,Male,Football
2063,205.0,72.0,Male,Football
2064,300.0,77.0,Male,Football
2065,190.0,71.0,Male,Football
2066,180.0,71.0,Male,Football
2067,226.0,73.0,Male,Football
2068,175.0,69.0,Male,Football
2069,255.0,74.0,Male,Football
2070,290.0,78.0,Male,Football
2071,205.0,73.0,Male,Football
2072,280.0,73.0,Male,Football
2073,303.0,75.0,Male,Football
2074,311.0,73.0,Male,Football
2075,250.0,71.0,Male,Football
2076,240.0,73.0,Male,Football
2077,260.0,76.0,Male,Football
2078,192.0,75.0,Male,Football
2079,258.0,75.0,Male,Football
2080,199.0,72.0,Male,Football
2081,160.0,67.0,Male,Football
2082,265.0,74.0,Male,Football
2083,248.0,74.0,Male,Football
2084,208.0,71.0,Male,Football
2085,190.0,68.0,Male,Football
2086,265.0,77.0,Male,Football
2087,275.0,76.0,Male,Football
2088,190.0,70.0,Male,Football
2089,327.0,76.0,Male,Football
2090,200.0,70.0,Male,Football
2091,187.0,71.0,Male,Football
2092,195.0,72.0,Male,Football
2093,200.0,67.0,Male,Football
2094,225.0,73.0,Male,Football
2095,296.0,75.0,Male,Football
2096,207.0,73.0,Male,Football
2097,300.0,76.0,Male,Football
2098,206.0,71.0,Male,Football
2099,185.0,71.0,Male,Football
2100,275.0,78.0,Male,Football
2101,225.0,74.0,Male,Football
2102,191.0,73.0,Male,Football
2103,226.0,73.0,Male,Football
2104,212.0,70.0,Male,Football
2105,170.0,73.0,Male,Football
2106,150.0,66.0,Male,Football
2107,245.0,74.0,Male,Football
2108,272.0,78.0,Male,Football
2109,211.0,71.0,Male,Football
2110,180.0,70.0,Male,Football
2111,195.0,69.0,Male,Football
2112,231.0,73.0,Male,Football
2113,210.0,74.0,Male,Football
2114,263.0,77.0,Male,Football
2115,220.0,72.0,Male,Football
2116,233.0,73.0,Male,Football
2117,205.0,73.0,Male,Football
2118,210.0,73.0,Male,Football
2119,220.0,71.0,Male,Football
2120,196.0,74.0,Male,Football
2121,250.0,75.0,Male,Football
2122,230.0,75.0,Male,Football
2123,188.0,68.0,Male,Football
2124,215.0,73.0,Male,Football
2125,207.0,68.0,Male,Football
2126,195.0,71.0,Male,Football
2127,305.0,75.0,Male,Football
2128,189.0,72.0,Male,Football
2129,185.0,71.0,Male,Football
2130,309.0,78.0,Male,Football
2131,325.0,77.0,Male,Football
2132,290.0,74.0,Male,Football
2133,191.0,72.0,Male,Football
2134,271.0,74.0,Male,Football
2135,192.0,71.0,Male,Football
2137,165.0,70.0,Male,Football
2138,261.0,75.0,Male,Football
2139,288.0,74.0,Male,Football
2140,330.0,76.0,Male,Football
2141,220.0,74.0,Male,Football
2142,230.0,74.0,Male,Football
2143,234.0,74.0,Male,Football
2144,194.0,73.0,Male,Football
2145,213.0,73.0,Male,Football
2146,313.0,72.0,Male,Football
2148,265.0,75.0,Male,Football
2149,246.0,70.0,Male,Football
2150,195.0,74.0,Male,Football
2151,233.0,75.0,Male,Football
2152,310.0,77.0,Male,Football
2154,208.0,69.0,Male,Football
2155,197.0,70.0,Male,Football
2156,180.0,74.0,Male,Football
2157,170.0,72.0,Male,Football
2158,175.0,70.0,Male,Football
2159,240.0,73.0,Male,Football
2160,230.0,77.0,Male,Football
2161,247.0,74.0,Male,Football
2162,195.0,68.0,Male,Football
2163,247.0,76.0,Male,Football
2164,239.0,75.0,Male,Football
2165,244.0,74.0,Male,Football
2166,247.0,75.0,Male,Football
2167,195.0,74.0,Male,Football
2169,203.0,71.0,Male,Football
2170,195.0,71.0,Male,Football
2171,300.0,76.0,Male,Football
2172,202.0,73.0,Male,Football
2173,183.0,71.0,Male,Football
2174,230.0,77.0,Male,Football
2175,222.0,73.0,Male,Football
2176,185.0,71.0,Male,Football
2177,196.0,75.0,Male,Football
2178,205.0,72.0,Male,Football
2179,215.0,74.0,Male,Football
2180,311.0,77.0,Male,Football
2181,214.0,74.0,Male,Football
2182,210.0,73.0,Male,Football
2183,250.0,76.0,Male,Football
2184,262.0,75.0,Male,Football
2185,321.0,80.0,Male,Football
2186,178.0,70.0,Male,Football
2187,291.0,75.0,Male,Football
2188,205.0,73.0,Male,Football
2189,185.0,70.0,Male,Football
2190,189.0,73.0,Male,Football
2191,304.0,76.0,Male,Football
2192,200.0,74.0,Male,Football
2193,245.0,74.0,Male,Football
2194,207.0,74.0,Male,Football
2195,320.0,75.0,Male,Football
2196,233.0,72.0,Male,Football
2197,230.0,76.0,Male,Football
2198,240.0,73.0,Male,Football
2199,205.0,73.0,Male,Football
2200,211.0,72.0,Male,Football
2201,203.0,72.0,Male,Football
2202,320.0,81.0,Male,Football
2203,245.0,77.0,Male,Football
2204,190.0,70.0,Male,Football
2205,224.0,74.0,Male,Football
2206,280.0,76.0,Male,Football
2207,202.0,70.0,Male,Football
2208,184.0,70.0,Male,Football
2209,265.0,78.0,Male,Football
2210,210.0,73.0,Male,Football
2211,233.0,75.0,Male,Football
2212,289.0,78.0,Male,Football
2213,232.0,73.0,Male,Football
2214,220.0,70.0,Male,Football
2215,225.0,71.0,Male,Football
2216,230.0,75.0,Male,Football
2217,190.0,72.0,Male,Football
2218,210.0,74.0,Male,Football
2219,209.0,70.0,Male,Football
2220,317.0,78.0,Male,Football
2221,312.0,79.0,Male,Football
2222,310.0,74.0,Male,Football
2223,240.0,75.0,Male,Football
2224,205.0,73.0,Male,Football
2225,206.0,74.0,Male,Football
2226,280.0,75.0,Male,Football
2227,205.0,68.0,Male,Football
2228,255.0,74.0,Male,Football
2229,205.0,74.0,Male,Football
2230,190.0,71.0,Male,Football
2231,215.0,69.0,Male,Football
2232,196.0,71.0,Male,Football
2233,320.0,76.0,Male,Football
2234,258.0,76.0,Male,Football
2235,198.0,72.0,Male,Football
2236,185.0,70.0,Male,Football
2238,265.0,77.0,Male,Football
2239,192.0,70.0,Male,Football
2240,200.0,69.0,Male,Football
2241,227.0,71.0,Male,Football
2242,197.0,70.0,Male,Football
2243,238.0,73.0,Male,Football
2244,225.0,75.0,Male,Football
2245,308.0,76.0,Male,Football
2246,307.0,74.0,Male,Football
2247,272.0,77.0,Male,Football
2248,174.0,69.0,Male,Football
2249,334.0,77.0,Male,Football
2250,218.0,73.0,Male,Football
2251,185.0,73.0,Male,Football
2252,167.0,68.0,Male,Football
2253,245.0,74.0,Male,Football
2254,243.0,74.0,Male,Football
2255,209.0,73.0,Male,Football
2257,360.0,80.0,Male,Football
2258,220.0,76.0,Male,Football
2259,282.0,73.0,Male,Football
2260,317.0,75.0,Male,Football
2261,265.0,78.0,Male,Football
2262,235.0,75.0,Male,Football
2263,223.0,73.0,Male,Football
2264,231.0,74.0,Male,Football
2265,295.0,75.0,Male,Football
2266,186.0,71.0,Male,Football
2267,275.0,75.0,Male,Football
2268,228.0,76.0,Male,Football
2269,240.0,75.0,Male,Football
2270,197.0,70.0,Male,Football
2271,220.0,72.0,Male,Football
2272,205.0,75.0,Male,Football
2273,200.0,72.0,Male,Football
2274,180.0,71.0,Male,Football
2275,204.0,72.0,Male,Football
2276,190.0,70.0,Male,Football
2277,225.0,76.0,Male,Football
2278,235.0,72.0,Male,Football
2279,223.0,77.0,Male,Football
2280,294.0,78.0,Male,Football
2281,190.0,71.0,Male,Football
2282,205.0,73.0,Male,Football
2283,224.0,76.0,Male,Football
2284,315.0,76.0,Male,Football
2285,185.0,69.0,Male,Football
2286,311.0,75.0,Male,Football
2287,225.0,72.0,Male,Football
2288,205.0,72.0,Male,Football
2289,198.0,73.0,Male,Football
2290,255.0,71.0,Male,Football
2291,230.0,74.0,Male,Football
2292,250.0,75.0,Male,Football
2293,213.0,71.0,Male,Football
2294,186.0,71.0,Male,Football
2295,198.0,72.0,Male,Football
2296,175.0,73.0,Male,Football
2297,291.0,73.0,Male,Football
2298,192.0,69.0,Male,Football
2299,180.0,71.0,Male,Football
2300,224.0,75.0,Male,Football
2301,324.0,77.0,Male,Football
2302,175.0,71.0,Male,Football
2303,203.0,72.0,Male,Football
2304,230.0,77.0,Male,Football
2305,290.0,78.0,Male,Football
2306,193.0,73.0,Male,Football
2307,185.0,71.0,Male,Football
2308,307.0,76.0,Male,Football
2309,203.0,75.0,Male,Football
2310,262.0,74.0,Male,Football
2311,186.0,71.0,Male,Football
2312,205.0,72.0,Male,Football
2313,205.0,72.0,Male,Football
2314,374.0,78.0,Male,Football
2315,211.0,74.0,Male,Football
2316,197.0,72.0,Male,Football
2317,236.0,75.0,Male,Football
2318,236.0,76.0,Male,Football
2319,198.0,73.0,Male,Football
2320,185.0,72.0,Male,Football
2321,330.0,77.0,Male,Football
2322,317.0,77.0,Male,Football
2323,335.0,78.0,Male,Football
2324,345.0,74.0,Male,Football
2325,220.0,72.0,Male,Football
2326,209.0,76.0,Male,Football
2327,220.0,73.0,Male,Football
2328,270.0,75.0,Male,Football
2329,292.0,77.0,Male,Football
2330,208.0,73.0,Male,Football
2331,267.0,75.0,Male,Football
2332,175.0,70.0,Male,Football
2333,272.0,80.0,Male,Football
2334,189.0,71.0,Male,Football
2335,234.0,75.0,Male,Football
2336,200.0,69.0,Male,Football
2337,250.0,77.0,Male,Football
2338,167.0,71.0,Male,Football
2339,320.0,76.0,Male,Football
2340,265.0,75.0,Male,Football
2341,190.0,70.0,Male,Football
2342,230.0,73.0,Male,Football
2343,192.0,74.0,Male,Football
2344,185.0,70.0,Male,Football
2345,194.0,73.0,Male,Football
2346,265.0,77.0,Male,Football
2347,181.0,72.0,Male,Football
2348,217.0,72.0,Male,Football
2349,173.0,70.0,Male,Football
2350,282.0,75.0,Male,Football
2351,303.0,76.0,Male,Football
2352,322.0,76.0,Male,Football
2353,197.0,69.0,Male,Football
2354,210.0,71.0,Male,Football
2355,220.0,75.0,Male,Football
2356,220.0,72.0,Male,Football
2357,219.0,76.0,Male,Football
2358,200.0,72.0,Male,Football
2359,245.0,71.0,Male,Football
2361,235.0,75.0,Male,Football
2362,235.0,73.0,Male,Football
2363,205.0,72.0,Male,Football
2364,225.0,72.0,Male,Football
2365,231.0,72.0,Male,Football
2366,208.0,70.0,Male,Football
2367,273.0,75.0,Male,Football
2368,255.0,75.0,Male,Football
2369,190.0,72.0,Male,Football
2370,207.0,75.0,Male,Football
2372,176.0,71.0,Male,Football
2373,185.0,71.0,Male,Football
2374,225.0,75.0,Male,Football
2375,220.0,73.0,Male,Football
2376,205.0,72.0,Male,Football
2377,264.0,76.0,Male,Football
2378,195.0,73.0,Male,Football
2379,208.0,73.0,Male,Football
2380,208.0,75.0,Male,Football
2381,194.0,74.0,Male,Football
2382,237.0,74.0,Male,Football
2383,191.0,69.0,Male,Football
2384,218.0,73.0,Male,Football
2385,255.0,76.0,Male,Football
2386,281.0,74.0,Male,Football
2387,193.0,75.0,Male,Football
2388,185.0,70.0,Male,Football
2389,230.0,72.0,Male,Football
2390,228.0,73.0,Male,Football
2391,190.0,72.0,Male,Football
2392,189.0,71.0,Male,Football
2393,237.0,74.0,Male,Football
2394,235.0,75.0,Male,Football
2395,193.0,73.0,Male,Football
2396,226.0,76.0,Male,Football
2397,265.0,78.0,Male,Football
2398,249.0,74.0,Male,Football
2399,206.0,73.0,Male,Football
2400,190.0,78.0,Male,Football
2401,211.0,73.0,Male,Football
2402,192.0,75.0,Male,Football
2403,180.0,69.0,Male,Football
2404,280.0,77.0,Male,Football
2405,190.0,74.0,Male,Football
2406,228.0,72.0,Male,Football
2407,195.0,73.0,Male,Football
2408,315.0,79.0,Male,Football
2409,350.0,78.0,Male,Football
2410,279.0,76.0,Male,Football
2411,225.0,73.0,Male,Football
2412,262.0,77.0,Male,Football
2413,270.0,76.0,Male,Football
2414,189.0,71.0,Male,Football
2415,255.0,76.0,Male,Football
2416,220.0,71.0,Male,Football
2417,188.0,70.0,Male,Football
2418,305.0,75.0,Male,Football
2419,175.0,68.0,Male,Football
2420,220.0,74.0,Male,Football
2421,193.0,72.0,Male,Football
2422,205.0,73.0,Male,Football
2423,319.0,77.0,Male,Football
2424,190.0,71.0,Male,Football
2425,227.0,72.0,Male,Football
2426,170.0,68.0,Male,Football
2427,230.0,75.0,Male,Football
2428,205.0,74.0,Male,Football
2429,190.0,73.0,Male,Football
2430,191.0,70.0,Male,Football
2431,177.0,68.0,Male,Football
2432,174.0,70.0,Male,Football
2433,170.0,70.0,Male,Football
2434,175.0,71.0,Male,Football
2435,308.0,76.0,Male,Football
2436,210.0,77.0,Male,Football
2437,250.0,70.0,Male,Football
2438,217.0,72.0,Male,Football
2439,220.0,74.0,Male,Football
2440,205.0,74.0,Male,Football
2441,175.0,72.0,Male,Football
2442,230.0,74.0,Male,Football
2443,210.0,73.0,Male,Football
2444,225.0,72.0,Male,Football
2445,302.0,74.0,Male,Football
2446,228.0,71.0,Male,Football
2447,197.0,72.0,Male,Football
2448,252.0,76.0,Male,Football
2449,245.0,76.0,Male,Football
2450,309.0,77.0,Male,Football
2451,185.0,72.0,Male,Football
2452,243.0,71.0,Male,Football
2453,208.0,70.0,Male,Football
2454,240.0,76.0,Male,Football
2455,202.0,72.0,Male,Football
2456,193.0,72.0,Male,Football
2457,250.0,70.0,Male,Football
2458,250.0,74.0,Male,Football
2459,202.0,72.0,Male,Football
2460,205.0,74.0,Male,Football
2461,203.0,72.0,Male,Football
2462,199.0,74.0,Male,Football
2463,250.0,71.0,Male,Football
2464,204.0,75.0,Male,Football
2465,250.0,75.0,Male,Football
2466,195.0,72.0,Male,Football
2467,177.0,71.0,Male,Football
2468,311.0,79.0,Male,Football
2469,277.0,80.0,Male,Football
2470,191.0,71.0,Male,Football
2471,205.0,73.0,Male,Football
2472,224.0,73.0,Male,Football
2473,300.0,78.0,Male,Football
2474,260.0,76.0,Male,Football
2475,192.0,73.0,Male,Football
2476,230.0,74.0,Male,Football
2477,240.0,76.0,Male,Football
2478,195.0,71.0,Male,Football
2479,325.0,76.0,Male,Football
2480,193.0,73.0,Male,Football
2481,208.0,75.0,Male,Football
2482,233.0,74.0,Male,Football
2483,184.0,69.0,Male,Football
2484,179.0,73.0,Male,Football
2485,183.0,70.0,Male,Football
2486,263.0,75.0,Male,Football
2487,203.0,71.0,Male,Football
2488,220.0,74.0,Male,Football
2489,200.0,73.0,Male,Football
2490,211.0,72.0,Male,Football
2491,250.0,77.0,Male,Football
2492,180.0,71.0,Male,Football
2493,210.0,75.0,Male,Football
2494,237.0,74.0,Male,Football
2495,197.0,70.0,Male,Football
2496,221.0,72.0,Male,Football
2497,185.0,73.0,Male,Football
2498,216.0,73.0,Male,Football
2499,306.0,76.0,Male,Football
2500,274.0,76.0,Male,Football
2501,217.0,74.0,Male,Football
2502,224.0,73.0,Male,Football
2503,260.0,77.0,Male,Football
2504,295.0,80.0,Male,Football
2505,205.0,72.0,Male,Football
2506,220.0,75.0,Male,Football
2507,193.0,70.0,Male,Football
2508,226.0,75.0,Male,Football
2509,248.0,74.0,Male,Football
2510,269.0,75.0,Male,Football
2511,301.0,73.0,Male,Football
2512,180.0,71.0,Male,Football
2513,258.0,76.0,Male,Football
2514,235.0,74.0,Male,Football
2515,186.0,73.0,Male,Football
2516,290.0,78.0,Male,Football
2517,201.0,72.0,Male,Football
2518,217.0,72.0,Male,Football
2519,260.0,77.0,Male,Football
2520,250.0,76.0,Male,Football
2521,179.0,66.0,Male,Football
2523,216.0,75.0,Male,Football
2524,200.0,73.0,Male,Football
2525,195.0,69.0,Male,Football
2526,305.0,74.0,Male,Football
2527,248.0,78.0,Male,Football
2528,180.0,72.0,Male,Football
2529,226.0,74.0,Male,Football
2530,240.0,75.0,Male,Football
2531,302.0,77.0,Male,Football
2532,211.0,73.0,Male,Football
2533,200.0,72.0,Male,Football
2534,192.0,73.0,Male,Football
2535,243.0,76.0,Male,Football
2536,172.0,67.0,Male,Football
2537,250.0,74.0,Male,Football
2538,228.0,73.0,Male,Football
2539,250.0,74.0,Male,Football
2540,207.0,72.0,Male,Football
2541,273.0,78.0,Male,Football
2542,311.0,80.0,Male,Football
2543,260.0,74.0,Male,Football
2544,220.0,72.0,Male,Football
2545,220.0,74.0,Male,Football
2546,310.0,79.0,Male,Football
2547,193.0,70.0,Male,Football
2548,197.0,71.0,Male,Football
2549,220.0,74.0,Male,Football
2550,175.0,67.0,Male,Football
2551,269.0,75.0,Male,Football
2552,220.0,70.0,Male,Football
2553,240.0,72.0,Male,Football
2554,264.0,75.0,Male,Football
2555,234.0,74.0,Male,Football
2556,250.0,74.0,Male,Football
2557,181.0,71.0,Male,Football
2558,249.0,74.0,Male,Football
2559,234.0,76.0,Male,Football
2560,205.0,72.0,Male,Football
2561,182.0,70.0,Male,Football
2562,198.0,76.0,Male,Football
2563,225.0,71.0,Male,Football
2564,210.0,75.0,Male,Football
2565,186.0,74.0,Male,Football
2566,232.0,78.0,Male,Football
2567,208.0,71.0,Male,Football
2568,200.0,71.0,Male,Football
2569,220.0,70.0,Male,Football
2570,264.0,74.0,Male,Football
2571,189.0,71.0,Male,Football
2572,257.0,78.0,Male,Football
2573,280.0,74.0,Male,Football
2575,285.0,77.0,Male,Football
2576,206.0,74.0,Male,Football
2577,235.0,77.0,Male,Football
2578,315.0,75.0,Male,Football
2579,160.0,69.0,Male,Football
2580,230.0,76.0,Male,Football
2581,207.0,73.0,Male,Football
2582,184.0,72.0,Male,Football
2583,230.0,76.0,Male,Football
2584,206.0,72.0,Male,Football
2585,260.0,75.0,Male,Football
2586,345.0,78.0,Male,Football
2587,195.0,71.0,Male,Football
2588,213.0,75.0,Male,Football
2589,255.0,77.0,Male,Football
2590,234.0,75.0,Male,Football
2591,199.0,71.0,Male,Football
2592,205.0,73.0,Male,Football
2593,210.0,73.0,Male,Football
2594,315.0,78.0,Male,Football
2595,331.0,77.0,Male,Football
2596,181.0,71.0,Male,Football
2597,315.0,77.0,Male,Football
2598,188.0,73.0,Male,Football
2599,230.0,75.0,Male,Football
2600,256.0,77.0,Male,Football
2601,190.0,74.0,Male,Football
2602,232.0,77.0,Male,Football
2603,295.0,77.0,Male,Football
2604,210.0,71.0,Male,Football
2605,225.0,75.0,Male,Football
2606,195.0,74.0,Male,Football
2607,192.0,71.0,Male,Football
2608,190.0,71.0,Male,Football
2609,194.0,72.0,Male,Football
2610,208.0,72.0,Male,Football
2611,238.0,77.0,Male,Football
2612,205.0,73.0,Male,Football
2613,232.0,73.0,Male,Football
2614,180.0,70.0,Male,Football
2615,170.0,69.0,Male,Football
2616,186.0,70.0,Male,Football
2617,210.0,70.0,Male,Football
2618,185.0,71.0,Male,Football
2619,260.0,77.0,Male,Football
2620,212.0,73.0,Male,Football
2621,329.0,78.0,Male,Football
2622,211.0,72.0,Male,Football
2623,174.0,69.0,Male,Football
2624,226.0,74.0,Male,Football
2625,179.0,69.0,Male,Football
2626,230.0,73.0,Male,Football
2627,212.0,70.0,Male,Football
2628,311.0,73.0,Male,Football
2629,190.0,73.0,Male,Football
2630,160.0,66.0,Male,Football
2631,200.0,71.0,Male,Football
2632,195.0,71.0,Male,Football
2633,230.0,71.0,Male,Football
2634,260.0,77.0,Male,Football
2635,195.0,75.0,Male,Football
2636,210.0,75.0,Male,Football
2637,226.0,72.0,Male,Football
2638,185.0,72.0,Male,Football
2639,190.0,70.0,Male,Football
2640,195.0,74.0,Male,Football
2641,219.0,72.0,Male,Football
2642,200.0,71.0,Male,Football
2643,207.0,73.0,Male,Football
2644,210.0,71.0,Male,Football
2645,170.0,69.0,Male,Football
2646,206.0,73.0,Male,Football
2647,180.0,72.0,Male,Football
2648,247.0,75.0,Male,Football
2649,295.0,76.0,Male,Football
2650,270.0,79.0,Male,Football
2651,190.0,73.0,Male,Football
2652,176.0,70.0,Male,Football
2653,205.0,72.0,Male,Football
2654,253.0,74.0,Male,Football
2655,205.0,73.0,Male,Football
2656,273.0,75.0,Male,Football
2657,320.0,76.0,Male,Football
2658,200.0,77.0,Male,Football
2659,252.0,75.0,Male,Football
2660,250.0,74.0,Male,Football
2661,225.0,72.0,Male,Football
2662,217.0,75.0,Male,Football
2663,208.0,70.0,Male,Football
2664,340.0,77.0,Male,Football
2665,185.0,71.0,Male,Football
2666,190.0,70.0,Male,Football
2667,170.0,72.0,Male,Football
2668,235.0,72.0,Male,Football
2669,260.0,75.0,Male,Football
2670,227.0,77.0,Male,Football
2671,178.0,70.0,Male,Football
2672,238.0,76.0,Male,Football
2673,248.0,75.0,Male,Football
2674,204.0,75.0,Male,Football
2675,262.0,78.0,Male,Football
2676,183.0,71.0,Male,Football
2677,247.0,76.0,Male,Football
2678,210.0,75.0,Male,Football
2679,200.0,74.0,Male,Football
2681,180.0,72.0,Male,Football
2682,295.0,74.0,Male,Football
2683,280.0,77.0,Male,Football
2684,225.0,74.0,Male,Football
2685,190.0,72.0,Male,Football
2686,185.0,70.0,Male,Football
2687,230.0,73.0,Male,Football
2688,204.0,73.0,Male,Football
2689,189.0,70.0,Male,Football
2690,237.0,74.0,Male,Football
2691,200.0,70.0,Male,Football
2692,185.0,71.0,Male,Football
2693,190.0,70.0,Male,Football
2694,310.0,72.0,Male,Football
2695,214.0,74.0,Male,Football
2696,198.0,73.0,Male,Football
2697,188.0,71.0,Male,Football
2698,231.0,76.0,Male,Football
2699,195.0,72.0,Male,Football
2700,303.0,78.0,Male,Football
2701,180.0,68.0,Male,Football
2702,276.0,76.0,Male,Football
2703,297.0,77.0,Male,Football
2704,324.0,74.0,Male,Football
2705,282.0,75.0,Male,Football
2706,338.0,77.0,Male,Football
2707,210.0,73.0,Male,Football
2708,220.0,76.0,Male,Football
2709,264.0,76.0,Male,Football
2710,220.0,76.0,Male,Football
2711,240.0,72.0,Male,Football
2712,225.0,74.0,Male,Football
2713,180.0,68.0,Male,Football
2714,183.0,72.0,Male,Football
2715,254.0,78.0,Male,Football
2716,185.0,70.0,Male,Football
2717,206.0,72.0,Male,Football
2718,212.0,75.0,Male,Football
2719,255.0,80.0,Male,Football
2720,320.0,75.0,Male,Football
2721,330.0,77.0,Male,Football
2722,224.0,75.0,Male,Football
2723,313.0,73.0,Male,Football
2724,250.0,75.0,Male,Football
2725,295.0,76.0,Male,Football
2726,252.0,73.0,Male,Football
2727,205.0,72.0,Male,Football
2728,230.0,73.0,Male,Football
2729,308.0,78.0,Male,Football
2730,235.0,76.0,Male,Football
2731,195.0,73.0,Male,Football
2732,310.0,77.0,Male,Football
2733,220.0,77.0,Male,Football
2734,183.0,69.0,Male,Football
2735,263.0,76.0,Male,Football
2736,261.0,77.0,Male,Football
2737,185.0,71.0,Male,Football
2738,225.0,76.0,Male,Football
2739,275.0,77.0,Male,Football
2740,174.0,68.0,Male,Football
2741,212.0,72.0,Male,Football
2742,170.0,72.0,Male,Football
2743,225.0,75.0,Male,Football
2744,215.0,75.0,Male,Football
2745,182.0,71.0,Male,Football
2746,221.0,74.0,Male,Football
